Station,Date,Daily Average Wind Speed,Daily Max Wind Speed,Daily Precipitation
PLYMOUTH MUNICIPAL AIRPORT,10/28/2021,7.9,35,0
PLYMOUTH MUNICIPAL AIRPORT,10/29/2021,11.8,23,0.43
PLYMOUTH MUNICIPAL AIRPORT,10/30/2021,11.3,31,0.79
PLYMOUTH MUNICIPAL AIRPORT,10/31/2021,9.5,27,0
PLYMOUTH MUNICIPAL AIRPORT,11/1/2021,3.5,29,0.06
PLYMOUTH MUNICIPAL AIRPORT,11/2/2021,5.4,23,0
PLYMOUTH MUNICIPAL AIRPORT,11/3/2021,3.6,23,0
PLYMOUTH MUNICIPAL AIRPORT,11/4/2021,5.6,17,0
PLYMOUTH MUNICIPAL AIRPORT,11/5/2021,1.7,22,0
PLYMOUTH MUNICIPAL AIRPORT,11/6/2021,1.2,10,0
PLYMOUTH MUNICIPAL AIRPORT,11/7/2021,5.3,10,0
PLYMOUTH MUNICIPAL AIRPORT,11/8/2021,2.8,23,0
PLYMOUTH MUNICIPAL AIRPORT,11/9/2021,4.4,15,0
PLYMOUTH MUNICIPAL AIRPORT,11/10/2021,3.3,26,0
PLYMOUTH MUNICIPAL AIRPORT,11/11/2021,10.8,15,1.5
PLYMOUTH MUNICIPAL AIRPORT,11/12/2021,7.8,44,0.27
PLYMOUTH MUNICIPAL AIRPORT,11/13/2021,7.4,38,0
PLYMOUTH MUNICIPAL AIRPORT,11/14/2021,10,22,0.1
PLYMOUTH MUNICIPAL AIRPORT,11/15/2021,10.6,27,0
PLYMOUTH MUNICIPAL AIRPORT,11/16/2021,3.9,26,0
PLYMOUTH MUNICIPAL AIRPORT,11/17/2021,11,16,0
PLYMOUTH MUNICIPAL AIRPORT,11/18/2021,10.2,29,0.21
PLYMOUTH MUNICIPAL AIRPORT,11/19/2021,3.2,30,0
PLYMOUTH MUNICIPAL AIRPORT,11/20/2021,4,13,0
PLYMOUTH MUNICIPAL AIRPORT,11/21/2021,10,23,0.08
PLYMOUTH MUNICIPAL AIRPORT,11/22/2021,11.4,26,0
PLYMOUTH MUNICIPAL AIRPORT,11/23/2021,8.5,28,0
PLYMOUTH MUNICIPAL AIRPORT,11/24/2021,3.9,29,0
PLYMOUTH MUNICIPAL AIRPORT,11/25/2021,8.8,18,0.2
PLYMOUTH MUNICIPAL AIRPORT,11/26/2021,14.2,33,0
PLYMOUTH MUNICIPAL AIRPORT,11/27/2021,5.8,35,0
PLYMOUTH MUNICIPAL AIRPORT,11/28/2021,6.6,20,0
PLYMOUTH MUNICIPAL AIRPORT,11/29/2021,7.6,21,0
PLYMOUTH MUNICIPAL AIRPORT,11/30/2021,4.9,19,0
PLYMOUTH MUNICIPAL AIRPORT,12/1/2021,8.7,26,0
PLYMOUTH MUNICIPAL AIRPORT,12/2/2021,11.4,47,0
PLYMOUTH MUNICIPAL AIRPORT,12/3/2021,5.1,31,0
PLYMOUTH MUNICIPAL AIRPORT,12/4/2021,4.6,17,0
PLYMOUTH MUNICIPAL AIRPORT,12/5/2021,14.4,16,0.17
PLYMOUTH MUNICIPAL AIRPORT,12/6/2021,7.8,51,0
PLYMOUTH MUNICIPAL AIRPORT,12/7/2021,5.6,33,0.18
PLYMOUTH MUNICIPAL AIRPORT,12/8/2021,5.9,27,0.03
PLYMOUTH MUNICIPAL AIRPORT,12/9/2021,1.5,22,0
PLYMOUTH MUNICIPAL AIRPORT,12/10/2021,16.2,12,0.11
PLYMOUTH MUNICIPAL AIRPORT,12/11/2021,11.8,48,0.05
PLYMOUTH MUNICIPAL AIRPORT,12/12/2021,4.2,41,0
PLYMOUTH MUNICIPAL AIRPORT,12/13/2021,12.8,24,0
PLYMOUTH MUNICIPAL AIRPORT,12/14/2021,12.3,30,0.01
PLYMOUTH MUNICIPAL AIRPORT,12/15/2021,3.5,19,0.25
PLYMOUTH MUNICIPAL AIRPORT,12/16/2021,11.9,28,0
PLYMOUTH MUNICIPAL AIRPORT,12/17/2021,7.6,34,0.07
PLYMOUTH MUNICIPAL AIRPORT,12/18/2021,5.3,13,0.12
PLYMOUTH MUNICIPAL AIRPORT,12/19/2021,7.9,30,0
PLYMOUTH MUNICIPAL AIRPORT,12/20/2021,8.3,23,0
PLYMOUTH MUNICIPAL AIRPORT,12/21/2021,1.9,19,0.03
PLYMOUTH MUNICIPAL AIRPORT,12/22/2021,3.1,30,0
PLYMOUTH MUNICIPAL AIRPORT,12/23/2021,11.2,30,0
PLYMOUTH MUNICIPAL AIRPORT,12/24/2021,4,14,0.33
PLYMOUTH MUNICIPAL AIRPORT,12/25/2021,3.8,14,0.19
PLYMOUTH MUNICIPAL AIRPORT,12/26/2021,2.2,27,0
PLYMOUTH MUNICIPAL AIRPORT,12/27/2021,1.5,23,0.05
PLYMOUTH MUNICIPAL AIRPORT,12/28/2021,0.9,17,0
PLYMOUTH MUNICIPAL AIRPORT,12/29/2021,2.6,10,0.04
PLYMOUTH MUNICIPAL AIRPORT,12/30/2021,6.5,10,0.02
PLYMOUTH MUNICIPAL AIRPORT,12/31/2021,13.2,8,0.12
PLYMOUTH MUNICIPAL AIRPORT,1/1/2022,5.8,17,0.39
PLYMOUTH MUNICIPAL AIRPORT,1/2/2022,8.9,26,0
PLYMOUTH MUNICIPAL AIRPORT,1/3/2022,6.9,35,0
PLYMOUTH MUNICIPAL AIRPORT,1/4/2022,9.6,23,0.7
PLYMOUTH MUNICIPAL AIRPORT,1/5/2022,6.1,31,0
PLYMOUTH MUNICIPAL AIRPORT,1/6/2022,13.2,27,0.39
PLYMOUTH MUNICIPAL AIRPORT,1/7/2022,10.5,27,0
PLYMOUTH MUNICIPAL AIRPORT,1/8/2022,9.3,21,0.1
PLYMOUTH MUNICIPAL AIRPORT,1/9/2022,10.1,44,0
PLYMOUTH MUNICIPAL AIRPORT,1/10/2022,2.1,31,0
PLYMOUTH MUNICIPAL AIRPORT,1/11/2022,16.4,30,0
PLYMOUTH MUNICIPAL AIRPORT,1/12/2022,13.1,45,0
PLYMOUTH MUNICIPAL AIRPORT,1/13/2022,4.6,16,0.09
PLYMOUTH MUNICIPAL AIRPORT,1/14/2022,19,43,0
PLYMOUTH MUNICIPAL AIRPORT,1/15/2022,16.5,34,0
PLYMOUTH MUNICIPAL AIRPORT,1/16/2022,12.6,24,1.02
PLYMOUTH MUNICIPAL AIRPORT,1/17/2022,7.8,51,0
PLYMOUTH MUNICIPAL AIRPORT,1/18/2022,10.3,37,0
PLYMOUTH MUNICIPAL AIRPORT,1/19/2022,7,42,0.16
PLYMOUTH MUNICIPAL AIRPORT,1/20/2022,4.3,23,0
PLYMOUTH MUNICIPAL AIRPORT,1/21/2022,3.3,24,0
PLYMOUTH MUNICIPAL AIRPORT,1/22/2022,6.2,22,0
PLYMOUTH MUNICIPAL AIRPORT,1/23/2022,8.4,16,0
PLYMOUTH MUNICIPAL AIRPORT,1/24/2022,5.2,14,0.02
PLYMOUTH MUNICIPAL AIRPORT,1/25/2022,5.2,21,0
PLYMOUTH MUNICIPAL AIRPORT,1/26/2022,11.7,20,0
PLYMOUTH MUNICIPAL AIRPORT,1/27/2022,1,20,0.02
PLYMOUTH MUNICIPAL AIRPORT,1/28/2022,5.1,19,0
PLYMOUTH MUNICIPAL AIRPORT,1/29/2022,1.2,55,0
PLYMOUTH MUNICIPAL AIRPORT,1/30/2022,4.5,13,0.05
PLYMOUTH MUNICIPAL AIRPORT,1/31/2022,13.3,20,2.17
PLYMOUTH MUNICIPAL AIRPORT,2/1/2022,12,12,0.02
PLYMOUTH MUNICIPAL AIRPORT,2/2/2022,3.7,16,0
PLYMOUTH MUNICIPAL AIRPORT,2/3/2022,3.9,30,0.19
PLYMOUTH MUNICIPAL AIRPORT,2/4/2022,8.5,30,0.61
PLYMOUTH MUNICIPAL AIRPORT,2/5/2022,7,15,0
PLYMOUTH MUNICIPAL AIRPORT,2/6/2022,7,19,0
PLYMOUTH MUNICIPAL AIRPORT,2/7/2022,6.1,25,0
PLYMOUTH MUNICIPAL AIRPORT,2/8/2022,10.5,20,0
PLYMOUTH MUNICIPAL AIRPORT,2/9/2022,8.3,32,0.34
PLYMOUTH MUNICIPAL AIRPORT,2/10/2022,9.9,24,0.03
PLYMOUTH MUNICIPAL AIRPORT,2/11/2022,6,28,0
PLYMOUTH MUNICIPAL AIRPORT,2/12/2022,8.5,22,0
PLYMOUTH MUNICIPAL AIRPORT,2/13/2022,16.8,32,0.17
PLYMOUTH MUNICIPAL AIRPORT,2/14/2022,17.8,22,0.85
PLYMOUTH MUNICIPAL AIRPORT,2/15/2022,12.5,33,0
PLYMOUTH MUNICIPAL AIRPORT,2/16/2022,13.6,40,0
PLYMOUTH MUNICIPAL AIRPORT,2/17/2022,10.3,57,0
PLYMOUTH MUNICIPAL AIRPORT,2/18/2022,6.5,44,0.74
PLYMOUTH MUNICIPAL AIRPORT,2/19/2022,16.9,34,0
PLYMOUTH MUNICIPAL AIRPORT,2/20/2022,7.3,31,1.08
PLYMOUTH MUNICIPAL AIRPORT,2/21/2022,10.4,46,0
PLYMOUTH MUNICIPAL AIRPORT,2/22/2022,6.4,45,0
PLYMOUTH MUNICIPAL AIRPORT,2/23/2022,10.4,25,0
PLYMOUTH MUNICIPAL AIRPORT,2/24/2022,8,28,0.07
PLYMOUTH MUNICIPAL AIRPORT,2/25/2022,5.8,18,0.04
PLYMOUTH MUNICIPAL AIRPORT,2/26/2022,8,34,0.18
PLYMOUTH MUNICIPAL AIRPORT,2/27/2022,11.5,26,0
PLYMOUTH MUNICIPAL AIRPORT,2/28/2022,8.2,24,0
PLYMOUTH MUNICIPAL AIRPORT,3/1/2022,6.2,23,0.02
PLYMOUTH MUNICIPAL AIRPORT,3/2/2022,14.8,29,0.05
PLYMOUTH MUNICIPAL AIRPORT,3/3/2022,12.1,24,0
PLYMOUTH MUNICIPAL AIRPORT,3/4/2022,13.2,21,0.3
PLYMOUTH MUNICIPAL AIRPORT,3/5/2022,4.5,38,0
PLYMOUTH MUNICIPAL AIRPORT,3/6/2022,5.3,52,0
PLYMOUTH MUNICIPAL AIRPORT,3/7/2022,3.4,42,0.76
PLYMOUTH MUNICIPAL AIRPORT,3/8/2022,11.5,16,0
PLYMOUTH MUNICIPAL AIRPORT,3/9/2022,16.4,15,0
PLYMOUTH MUNICIPAL AIRPORT,3/10/2022,10,20,0
PLYMOUTH MUNICIPAL AIRPORT,3/11/2022,7.3,41,0
PLYMOUTH MUNICIPAL AIRPORT,3/12/2022,5.2,39,0.25
PLYMOUTH MUNICIPAL AIRPORT,3/13/2022,3.8,28,0
PLYMOUTH MUNICIPAL AIRPORT,3/14/2022,4.9,24,0.22
PLYMOUTH MUNICIPAL AIRPORT,3/15/2022,6.7,17,0
PLYMOUTH MUNICIPAL AIRPORT,3/16/2022,8.1,17,0
PLYMOUTH MUNICIPAL AIRPORT,3/17/2022,13.3,16,0
PLYMOUTH MUNICIPAL AIRPORT,3/18/2022,12.7,20,0
PLYMOUTH MUNICIPAL AIRPORT,3/19/2022,5.6,26,0.84
PLYMOUTH MUNICIPAL AIRPORT,3/20/2022,9.3,39,0.27
PLYMOUTH MUNICIPAL AIRPORT,3/21/2022,7.5,39,0.06
PLYMOUTH MUNICIPAL AIRPORT,3/22/2022,7.1,18,0
PLYMOUTH MUNICIPAL AIRPORT,3/23/2022,11.9,29,0
PLYMOUTH MUNICIPAL AIRPORT,3/24/2022,16,21,0
PLYMOUTH MUNICIPAL AIRPORT,3/25/2022,13.7,21,0
PLYMOUTH MUNICIPAL AIRPORT,3/26/2022,9.4,35,0.44
PLYMOUTH MUNICIPAL AIRPORT,3/27/2022,15.3,32,0.36
PLYMOUTH MUNICIPAL AIRPORT,3/28/2022,13.1,31,0
PLYMOUTH MUNICIPAL AIRPORT,3/29/2022,10.6,28,0.01
PLYMOUTH MUNICIPAL AIRPORT,3/30/2022,3.5,47,0
PLYMOUTH MUNICIPAL AIRPORT,3/31/2022,9.2,35,0
PLYMOUTH MUNICIPAL AIRPORT,4/1/2022,4.2,30,0.52
TAUNTON MUNICIPAL AIRPORT,1/1/2021,1,12,0.08
TAUNTON MUNICIPAL AIRPORT,1/2/2021,8,37,0.16
TAUNTON MUNICIPAL AIRPORT,1/3/2021,3.2,16,0
TAUNTON MUNICIPAL AIRPORT,1/4/2021,6.7,23,0.02
TAUNTON MUNICIPAL AIRPORT,1/5/2021,5.8,21,0
TAUNTON MUNICIPAL AIRPORT,1/6/2021,7,22,0
TAUNTON MUNICIPAL AIRPORT,1/7/2021,6,17,0
TAUNTON MUNICIPAL AIRPORT,1/8/2021,1.7,12,0
TAUNTON MUNICIPAL AIRPORT,1/9/2021,6,19,0
TAUNTON MUNICIPAL AIRPORT,1/10/2021,3.5,15,0
TAUNTON MUNICIPAL AIRPORT,1/11/2021,0.9,10,0
TAUNTON MUNICIPAL AIRPORT,1/12/2021,2.3,17,0
TAUNTON MUNICIPAL AIRPORT,1/13/2021,2.3,14,0
TAUNTON MUNICIPAL AIRPORT,1/14/2021,0.7,10,0
TAUNTON MUNICIPAL AIRPORT,1/15/2021,3.2,15,0
TAUNTON MUNICIPAL AIRPORT,1/16/2021,9.2,44,1.24
TAUNTON MUNICIPAL AIRPORT,1/17/2021,11.3,34,0
TAUNTON MUNICIPAL AIRPORT,1/18/2021,7.5,26,0
TAUNTON MUNICIPAL AIRPORT,1/19/2021,4.9,21,0
TAUNTON MUNICIPAL AIRPORT,1/20/2021,4.9,26,0.01
TAUNTON MUNICIPAL AIRPORT,1/21/2021,3.2,21,0
TAUNTON MUNICIPAL AIRPORT,1/22/2021,4.6,20,0
TAUNTON MUNICIPAL AIRPORT,1/23/2021,9.8,29,0
TAUNTON MUNICIPAL AIRPORT,1/24/2021,10.4,33,0
TAUNTON MUNICIPAL AIRPORT,1/25/2021,5.5,19,0
TAUNTON MUNICIPAL AIRPORT,1/26/2021,2.2,15,0.29
TAUNTON MUNICIPAL AIRPORT,1/27/2021,2.8,16,0.05
TAUNTON MUNICIPAL AIRPORT,1/28/2021,7.7,27,0
TAUNTON MUNICIPAL AIRPORT,1/29/2021,11.3,35,0
TAUNTON MUNICIPAL AIRPORT,1/30/2021,4.8,20,0
TAUNTON MUNICIPAL AIRPORT,1/31/2021,1.4,9,0
TAUNTON MUNICIPAL AIRPORT,2/1/2021,7.6,35,1.16
TAUNTON MUNICIPAL AIRPORT,2/2/2021,9.2,32,0.12
TAUNTON MUNICIPAL AIRPORT,2/3/2021,5.3,17,0
TAUNTON MUNICIPAL AIRPORT,2/4/2021,4.6,17,0
TAUNTON MUNICIPAL AIRPORT,2/5/2021,2.5,17,0.03
TAUNTON MUNICIPAL AIRPORT,2/6/2021,7.2,33,0
TAUNTON MUNICIPAL AIRPORT,2/7/2021,3.4,20,0.47
TAUNTON MUNICIPAL AIRPORT,2/8/2021,4,17,0
TAUNTON MUNICIPAL AIRPORT,2/9/2021,2.4,12,0.15
TAUNTON MUNICIPAL AIRPORT,2/10/2021,3.5,17,0
TAUNTON MUNICIPAL AIRPORT,2/11/2021,3.4,17,0
TAUNTON MUNICIPAL AIRPORT,2/12/2021,4.5,18,0
TAUNTON MUNICIPAL AIRPORT,2/13/2021,3.5,15,0.01
TAUNTON MUNICIPAL AIRPORT,2/14/2021,3,10,0
TAUNTON MUNICIPAL AIRPORT,2/15/2021,3.9,14,0.07
TAUNTON MUNICIPAL AIRPORT,2/16/2021,7,29,0.3
TAUNTON MUNICIPAL AIRPORT,2/17/2021,6.5,27,0
TAUNTON MUNICIPAL AIRPORT,2/18/2021,3.2,13,0.02
TAUNTON MUNICIPAL AIRPORT,2/19/2021,4.7,17,0.35
TAUNTON MUNICIPAL AIRPORT,2/20/2021,4.8,17,0.01
TAUNTON MUNICIPAL AIRPORT,2/21/2021,5.4,23,0
TAUNTON MUNICIPAL AIRPORT,2/22/2021,5.7,27,0.46
TAUNTON MUNICIPAL AIRPORT,2/23/2021,6.9,23,0
TAUNTON MUNICIPAL AIRPORT,2/24/2021,9.1,27,0
TAUNTON MUNICIPAL AIRPORT,2/25/2021,11.1,34,0
TAUNTON MUNICIPAL AIRPORT,2/26/2021,4,24,0
TAUNTON MUNICIPAL AIRPORT,2/27/2021,7.3,27,0.31
TAUNTON MUNICIPAL AIRPORT,2/28/2021,2.1,16,0.01
TAUNTON MUNICIPAL AIRPORT,3/1/2021,9.8,42,0.34
TAUNTON MUNICIPAL AIRPORT,3/2/2021,14.4,43,0
TAUNTON MUNICIPAL AIRPORT,3/3/2021,6.9,19,0
TAUNTON MUNICIPAL AIRPORT,3/4/2021,7.8,31,0
TAUNTON MUNICIPAL AIRPORT,3/5/2021,10.5,29,0
TAUNTON MUNICIPAL AIRPORT,3/6/2021,6.7,25,0
TAUNTON MUNICIPAL AIRPORT,3/7/2021,3.6,20,0
TAUNTON MUNICIPAL AIRPORT,3/8/2021,3.1,14,0
TAUNTON MUNICIPAL AIRPORT,3/9/2021,6,30,0
TAUNTON MUNICIPAL AIRPORT,3/10/2021,2.7,17,0
TAUNTON MUNICIPAL AIRPORT,3/11/2021,8.8,29,0
TAUNTON MUNICIPAL AIRPORT,3/12/2021,9.4,41,0
TAUNTON MUNICIPAL AIRPORT,3/13/2021,9.5,46,0
TAUNTON MUNICIPAL AIRPORT,3/14/2021,10.2,40,0
TAUNTON MUNICIPAL AIRPORT,3/15/2021,12.7,33,0
TAUNTON MUNICIPAL AIRPORT,3/16/2021,4.4,19,0
TAUNTON MUNICIPAL AIRPORT,3/17/2021,4.4,19,0
TAUNTON MUNICIPAL AIRPORT,3/18/2021,4.9,30,0.89
TAUNTON MUNICIPAL AIRPORT,3/19/2021,9,37,0.02
TAUNTON MUNICIPAL AIRPORT,3/20/2021,3.2,19,0
TAUNTON MUNICIPAL AIRPORT,3/21/2021,2.4,15,0
TAUNTON MUNICIPAL AIRPORT,3/22/2021,2.5,16,0
TAUNTON MUNICIPAL AIRPORT,3/23/2021,2.6,16,0
TAUNTON MUNICIPAL AIRPORT,3/24/2021,3.5,15,0.01
TAUNTON MUNICIPAL AIRPORT,3/25/2021,4.4,18,0.07
TAUNTON MUNICIPAL AIRPORT,3/26/2021,11.8,37,0
TAUNTON MUNICIPAL AIRPORT,3/27/2021,8,28,0
TAUNTON MUNICIPAL AIRPORT,3/28/2021,11.2,36,0.79
TAUNTON MUNICIPAL AIRPORT,3/29/2021,12.2,40,0.08
TAUNTON MUNICIPAL AIRPORT,3/30/2021,5.4,26,0
TAUNTON MUNICIPAL AIRPORT,3/31/2021,8.9,35,0.43
TAUNTON MUNICIPAL AIRPORT,4/1/2021,9.1,30,1.11
TAUNTON MUNICIPAL AIRPORT,4/2/2021,6.6,23,0
TAUNTON MUNICIPAL AIRPORT,4/3/2021,3.2,19,0
TAUNTON MUNICIPAL AIRPORT,4/4/2021,5.5,26,0
TAUNTON MUNICIPAL AIRPORT,4/5/2021,10.4,33,0
TAUNTON MUNICIPAL AIRPORT,4/6/2021,4.3,23,0
TAUNTON MUNICIPAL AIRPORT,4/7/2021,2.9,20,0
TAUNTON MUNICIPAL AIRPORT,4/8/2021,3.5,20,0
TAUNTON MUNICIPAL AIRPORT,4/9/2021,3.1,18,0
TAUNTON MUNICIPAL AIRPORT,4/10/2021,6.7,27,0
TAUNTON MUNICIPAL AIRPORT,4/11/2021,5.4,22,0
TAUNTON MUNICIPAL AIRPORT,4/12/2021,5.8,25,0
TAUNTON MUNICIPAL AIRPORT,4/13/2021,5.6,25,0
TAUNTON MUNICIPAL AIRPORT,4/14/2021,9.9,13,0
TAUNTON MUNICIPAL AIRPORT,4/15/2021,5.5,22,0.33
TAUNTON MUNICIPAL AIRPORT,4/16/2021,3.8,31,1.24
TAUNTON MUNICIPAL AIRPORT,4/17/2021,4.1,27,0.09
TAUNTON MUNICIPAL AIRPORT,4/18/2021,7.3,21,0
TAUNTON MUNICIPAL AIRPORT,4/19/2021,9.8,22,0
TAUNTON MUNICIPAL AIRPORT,4/20/2021,12.7,32,0
TAUNTON MUNICIPAL AIRPORT,4/21/2021,8,36,0.01
TAUNTON MUNICIPAL AIRPORT,4/22/2021,2.9,40,0
TAUNTON MUNICIPAL AIRPORT,4/23/2021,8.2,26,0
TAUNTON MUNICIPAL AIRPORT,4/24/2021,5.7,19,0.61
TAUNTON MUNICIPAL AIRPORT,4/25/2021,3.1,33,0
TAUNTON MUNICIPAL AIRPORT,4/26/2021,1.9,21,0
TAUNTON MUNICIPAL AIRPORT,4/27/2021,13.3,14,0.02
TAUNTON MUNICIPAL AIRPORT,4/28/2021,8,13,0.34
TAUNTON MUNICIPAL AIRPORT,4/29/2021,7.2,45,0.03
TAUNTON MUNICIPAL AIRPORT,4/30/2021,4.1,29,0.04
TAUNTON MUNICIPAL AIRPORT,5/1/2021,4.5,29,0.04
TAUNTON MUNICIPAL AIRPORT,5/2/2021,2.2,15,0.13
TAUNTON MUNICIPAL AIRPORT,5/3/2021,5.9,20,0.57
TAUNTON MUNICIPAL AIRPORT,5/4/2021,3.8,12,0.16
TAUNTON MUNICIPAL AIRPORT,5/5/2021,3.9,26,0
TAUNTON MUNICIPAL AIRPORT,5/6/2021,7.2,17,0
TAUNTON MUNICIPAL AIRPORT,5/7/2021,3.3,17,0
TAUNTON MUNICIPAL AIRPORT,5/8/2021,6.9,29,0.02
TAUNTON MUNICIPAL AIRPORT,5/9/2021,4.4,15,0.7
TAUNTON MUNICIPAL AIRPORT,5/10/2021,2.8,31,0
TAUNTON MUNICIPAL AIRPORT,5/11/2021,4.5,20,0.03
TAUNTON MUNICIPAL AIRPORT,5/12/2021,3.7,17,0
TAUNTON MUNICIPAL AIRPORT,5/13/2021,3.9,22,0
TAUNTON MUNICIPAL AIRPORT,5/14/2021,2.1,18,0.03
TAUNTON MUNICIPAL AIRPORT,5/15/2021,4.1,37,0.02
TAUNTON MUNICIPAL AIRPORT,5/16/2021,2.5,20,0
TAUNTON MUNICIPAL AIRPORT,5/17/2021,3,22,0
TAUNTON MUNICIPAL AIRPORT,5/18/2021,5.4,18,0
TAUNTON MUNICIPAL AIRPORT,5/19/2021,4.1,19,0
TAUNTON MUNICIPAL AIRPORT,5/20/2021,5,20,0
TAUNTON MUNICIPAL AIRPORT,5/21/2021,4.8,16,0.01
TAUNTON MUNICIPAL AIRPORT,5/22/2021,9.2,25,0
TAUNTON MUNICIPAL AIRPORT,5/23/2021,9.2,22,0
TAUNTON MUNICIPAL AIRPORT,5/24/2021,4.3,30,0.09
TAUNTON MUNICIPAL AIRPORT,5/25/2021,5.4,30,0.04
TAUNTON MUNICIPAL AIRPORT,5/26/2021,7.2,19,0.85
TAUNTON MUNICIPAL AIRPORT,5/27/2021,5.5,21,1.37
TAUNTON MUNICIPAL AIRPORT,5/28/2021,3.7,25,0.72
TAUNTON MUNICIPAL AIRPORT,5/29/2021,4.4,21,0.09
TAUNTON MUNICIPAL AIRPORT,5/30/2021,5.1,14,0
TAUNTON MUNICIPAL AIRPORT,5/31/2021,5.1,16,0
TAUNTON MUNICIPAL AIRPORT,6/1/2021,5.1,20,0.09
TAUNTON MUNICIPAL AIRPORT,6/2/2021,6,23,0.14
TAUNTON MUNICIPAL AIRPORT,6/3/2021,5.6,16,0
TAUNTON MUNICIPAL AIRPORT,6/4/2021,8,28,0
TAUNTON MUNICIPAL AIRPORT,6/5/2021,5.6,23,0
TAUNTON MUNICIPAL AIRPORT,6/6/2021,2.3,26,0
TAUNTON MUNICIPAL AIRPORT,6/7/2021,4,20,0
TAUNTON MUNICIPAL AIRPORT,6/8/2021,4.7,14,0
TAUNTON MUNICIPAL AIRPORT,6/9/2021,0.9,22,0
TAUNTON MUNICIPAL AIRPORT,6/10/2021,5,18,0.37
TAUNTON MUNICIPAL AIRPORT,6/11/2021,3.1,11,0
TAUNTON MUNICIPAL AIRPORT,6/12/2021,3.7,21,0.43
TAUNTON MUNICIPAL AIRPORT,6/13/2021,3.4,15,0.39
TAUNTON MUNICIPAL AIRPORT,6/14/2021,3.4,27,0
TAUNTON MUNICIPAL AIRPORT,6/15/2021,6.2,19,0
TAUNTON MUNICIPAL AIRPORT,6/16/2021,8.1,17,0
TAUNTON MUNICIPAL AIRPORT,6/17/2021,4.6,25,0.1
TAUNTON MUNICIPAL AIRPORT,6/18/2021,8,20,0
TAUNTON MUNICIPAL AIRPORT,6/19/2021,5.2,20,0
TAUNTON MUNICIPAL AIRPORT,6/20/2021,4.1,23,0.59
TAUNTON MUNICIPAL AIRPORT,6/21/2021,4.9,27,0
TAUNTON MUNICIPAL AIRPORT,6/22/2021,2.9,17,0.02
TAUNTON MUNICIPAL AIRPORT,6/23/2021,9.3,20,0.26
TAUNTON MUNICIPAL AIRPORT,6/24/2021,10.2,14,0.01
TAUNTON MUNICIPAL AIRPORT,6/25/2021,8.1,27,0
TAUNTON MUNICIPAL AIRPORT,6/26/2021,5,27,0
TAUNTON MUNICIPAL AIRPORT,6/27/2021,5.8,22,0
TAUNTON MUNICIPAL AIRPORT,6/28/2021,2.8,20,0.55
TAUNTON MUNICIPAL AIRPORT,6/29/2021,4.2,39,1
TAUNTON MUNICIPAL AIRPORT,6/30/2021,4.8,15,0.73
TAUNTON MUNICIPAL AIRPORT,7/1/2021,2.1,19,1.16
TAUNTON MUNICIPAL AIRPORT,7/2/2021,3.9,23,0.12
TAUNTON MUNICIPAL AIRPORT,7/3/2021,7.8,15,0
TAUNTON MUNICIPAL AIRPORT,7/4/2021,4.3,17,0.25
TAUNTON MUNICIPAL AIRPORT,7/5/2021,3.7,24,0
TAUNTON MUNICIPAL AIRPORT,7/6/2021,6.5,18,0.08
TAUNTON MUNICIPAL AIRPORT,7/7/2021,2.3,25,1.85
TAUNTON MUNICIPAL AIRPORT,7/8/2021,3.1,32,0.06
TAUNTON MUNICIPAL AIRPORT,7/9/2021,4,15,0
TAUNTON MUNICIPAL AIRPORT,7/10/2021,2.5,17,1.47
TAUNTON MUNICIPAL AIRPORT,7/11/2021,2.6,18,0
TAUNTON MUNICIPAL AIRPORT,7/12/2021,3.4,13,0
TAUNTON MUNICIPAL AIRPORT,7/13/2021,6.2,13,0
TAUNTON MUNICIPAL AIRPORT,7/14/2021,1.7,14,0.21
TAUNTON MUNICIPAL AIRPORT,7/15/2021,4.4,24,0.01
TAUNTON MUNICIPAL AIRPORT,7/16/2021,1.8,13,0.01
TAUNTON MUNICIPAL AIRPORT,7/17/2021,2,19,0.2
TAUNTON MUNICIPAL AIRPORT,7/18/2021,3,11,0
TAUNTON MUNICIPAL AIRPORT,7/19/2021,2.9,12,0.11
TAUNTON MUNICIPAL AIRPORT,7/20/2021,2.2,20,0
TAUNTON MUNICIPAL AIRPORT,7/21/2021,1.9,18,0.18
TAUNTON MUNICIPAL AIRPORT,7/22/2021,5.9,14,0
TAUNTON MUNICIPAL AIRPORT,7/23/2021,3.5,12,0.04
TAUNTON MUNICIPAL AIRPORT,7/24/2021,3,23,0
TAUNTON MUNICIPAL AIRPORT,7/25/2021,2.2,17,0.12
TAUNTON MUNICIPAL AIRPORT,7/26/2021,6.5,24,0.08
TAUNTON MUNICIPAL AIRPORT,7/27/2021,5.1,15,0.11
TAUNTON MUNICIPAL AIRPORT,7/28/2021,3.5,22,0.01
TAUNTON MUNICIPAL AIRPORT,7/29/2021,2.3,27,0
TAUNTON MUNICIPAL AIRPORT,7/30/2021,3.2,14,0
TAUNTON MUNICIPAL AIRPORT,7/31/2021,1.7,16,0.01
TAUNTON MUNICIPAL AIRPORT,8/1/2021,2.5,17,0
TAUNTON MUNICIPAL AIRPORT,8/2/2021,1.5,10,1.57
TAUNTON MUNICIPAL AIRPORT,8/3/2021,3.7,13,2.73
TAUNTON MUNICIPAL AIRPORT,8/4/2021,4.4,11,0
TAUNTON MUNICIPAL AIRPORT,8/5/2021,2.8,14,0
